ranking,id,imageUrl,traitCount,formula,rarity,Moon,Flag,Weapons,Body,Skin,Eyes,Accessories,,,1000000
109,647,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/647.png,7,0.310780779,0.000000311,Yellow,Kusama,The Great Knife,Yellow,Pale Face Tats,Cyclops,Moonriver Ice Cream Necklace,,,
110,3721,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3721.png,7,0.311145947,0.000000311,Red,Moonriver,Buster Sword,Dark Blue,Cyborg,Faded,Sonichu Medallion,,,
111,3892,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3892.png,7,0.314949623,0.000000315,Yellow,Moonriver,High Frequency Blade,Purple,Tan Eye Gash,Cyclops,Moonlight Visor,,,
112,2945,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2945.png,6,0.315831469,0.000000316,Blue,None,MoonBlade,Yellow,Pale Face Tats,Angry,Moonriver Ice Cream Necklace,,,
113,3349,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3349.png,7,0.31932716,0.000000319,Green,Kusama,Buster Sword,Dark Blue,Tan,Solid,Kilt Protocol,,,
114,3064,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3064.png,7,0.321831984,0.000000322,Blue,Moonriver,High Frequency Blade,Dark Blue,Pale Eye Gash,Innocent,Moonriver Ice Cream Necklace,,,
115,1312,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1312.png,6,0.322263675,0.000000322,Orange,None,Dual High Frequency Blades,Green,Pale Face Tats,Angry,Sonichu Medallion,,,
116,3471,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3471.png,7,0.327023319,0.000000327,Yellow,Moonriver,Buster Sword,Purple,Pale Eye Gash,Angry,Moonlight Visor,,,
117,175,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/175.png,7,0.327222053,0.000000327,Yellow,Kusama,Ethereal Master Sword,Dark Blue,Tan Eye Gash,Cyclops,Sonichu Medallion,,,
118,2028,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2028.png,6,0.327537825,0.000000328,Pink,None,Odradek,Red,Cyborg,Anime,Kilt Protocol,,,
119,2251,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2251.png,7,0.33283474,0.000000333,Orange,Kusama,Odradek,Light Blue,Pale Face Tats,Faded,Kilt Protocol,,,
120,3607,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3607.png,6,0.333630426,0.000000334,Orange,Moonriver,Ethereal Master Sword,Light Blue,Tan Face Tats,Glowing,None,,,
121,1380,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1380.png,6,0.334458592,0.000000334,Blue,None,Ethereal Master Sword,Dark Blue,Tan Face Tats,Solid,Kilt Protocol,,,
122,4110,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4110.png,6,0.336674321,0.000000337,Yellow,None,High Frequency Blade,Green,Pale Face Tats,Joy,Moonlight Visor,,,
123,1212,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1212.png,7,0.339086106,0.000000339,Purple,Kusama,Odradek,Dark Blue,Pale Face Tats,Faded,Moonriver Ice Cream Necklace,,,
124,3549,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3549.png,7,0.339440806,0.000000339,Orange,Moonriver,Dual High Frequency Blades,Dark Blue,Pale Eye Gash,Cyclops,Moonlight Visor,,,
125,2809,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2809.png,7,0.342543537,0.000000343,Yellow,Kusama,The Great Knife,Light Blue,Tan Face Tats,Faded,Kilt Protocol,,,
126,4180,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4180.png,7,0.348904586,0.000000349,Blue,Moonriver,The Great Knife,Purple,Tan Face Tats,Faded,Kilt Protocol,,,
127,1940,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1940.png,6,0.350525624,0.000000351,Orange,None,Dual High Frequency Blades,Dark Blue,Cyborg,Joy,Moonlight Visor,,,
128,4117,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4117.png,7,0.352445872,0.000000352,Purple,Moonriver,Dual High Frequency Blades,Light Blue,Pale,Innocent,Kilt Protocol,,,
129,1731,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1731.png,7,0.366442229,0.000000366,Orange,Kusama,MoonBlade,Dark Blue,Pale,Innocent,Moon Gauntlet,,,
130,1488,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1488.png,7,0.369004949,0.000000369,Orange,Kusama,The Great Knife,Yellow,Tan,Joy,Moonriver Ice Cream Necklace,,,
131,784,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/784.png,7,0.371505439,0.000000372,Purple,Kusama,Buster Sword,Gray,Pale,Angry,Kilt Protocol,,,
132,270,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/270.png,7,0.373040577,0.000000373,Blue,Moonriver,Odradek,Yellow,Tan Face Tats,Cyclops,Moonriver Ice Cream Necklace,,,
133,1897,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1897.png,7,0.379052739,0.000000379,Orange,Kusama,Odradek,Purple,Tan Face Tats,Innocent,Moonriver Ice Cream Necklace,,,
134,1000,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1000.png,6,0.381920803,0.000000382,Yellow,Moonriver,Buster Sword,White,Tan Face Tats,Anime,None,,,
135,928,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/928.png,7,0.385929767,0.000000386,Pink,Kusama,Hidden Blades,Gray,Tan Face Tats,Innocent,Moon Gauntlet,,,
136,976,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/976.png,7,0.387964161,0.000000388,Orange,Kusama,Hidden Blades,Yellow,Tan,Joy,Kilt Protocol,,,
137,753,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/753.png,7,0.388574392,0.000000389,Blue,Kusama,Dual High Frequency Blades,Light Blue,Tan,Faded,Moonriver Ice Cream Necklace,,,
138,4070,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4070.png,7,0.392819385,0.000000393,Red,Moonriver,Hidden Blades,Light Blue,Pale Face Tats,Cyclops,Sonichu Medallion,,,
139,2791,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2791.png,7,0.396450468,0.000000396,Blue,Moonriver,Buster Sword,Purple,Pale Face Tats,Cyclops,Moonlight Visor,,,
140,3856,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3856.png,7,0.39820091,0.000000398,Pink,Kusama,Odradek,Light Blue,Pale,Angry,Kilt Protocol,,,
141,1713,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1713.png,7,0.408405955,0.000000408,Green,Kusama,Hidden Blades,Light Blue,Tan,Angry,Moonriver Ice Cream Necklace,,,
142,542,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/542.png,6,0.409575688,0.000000410,Red,None,Dual High Frequency Blades,Gray,Pale Face Tats,Angry,Moonriver Ice Cream Necklace,,,
143,813,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/813.png,6,0.409810189,0.000000410,Green,None,High Frequency Blade,Dark Blue,Tan Face Tats,Solid,Moon Gauntlet,,,
144,3343,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3343.png,6,0.411479538,0.000000411,Red,None,The Great Knife,Red,Pale Face Tats,Anime,Kilt Protocol,,,
145,2727,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2727.png,7,0.415339136,0.000000415,Purple,Moonriver,Hidden Blades,Purple,Tan,Angry,Moonlight Visor,,,
146,3891,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3891.png,6,0.416881422,0.000000417,Purple,None,Hidden Blades,Green,Pale Face Tats,Anime,Moonriver Ice Cream Necklace,,,
147,137,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/137.png,6,0.41947579,0.000000419,Red,None,Hidden Blades,Purple,Pale,Cyclops,Rabbit Mask,,,
148,1606,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1606.png,7,0.426276665,0.000000426,Green,Kusama,Ethereal Master Sword,Gray,Pale,Faded,Moonlight Visor,,,
149,3212,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3212.png,6,0.428927175,0.000000429,Yellow,None,MoonBlade,Purple,Tan Face Tats,Joy,Moonlight Visor,,,
150,23,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/23.png,6,0.435778907,0.000000436,Orange,None,Odradek,Light Blue,Pale,Cyclops,Rabbit Mask,,,
151,1316,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1316.png,7,0.437517155,0.000000438,Orange,Moonriver,Ethereal Master Sword,Purple,Pale,Innocent,Moon Gauntlet,,,
152,598,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/598.png,6,0.440383504,0.000000440,Orange,Moonriver,MoonBlade,Purple,Pale Face Tats,Joy,None,,,
153,1776,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1776.png,6,0.440892418,0.000000441,Orange,Kusama,Ethereal Master Sword,Red,Tan Eye Gash,Solid,None,,,
154,1937,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1937.png,6,0.443476424,0.000000443,Yellow,None,Dual High Frequency Blades,Red,Pale Eye Gash,Solid,Moon Gauntlet,,,
155,1557,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1557.png,7,0.445028288,0.000000445,Red,Moonriver,The Great Knife,Red,Tan Eye Gash,Cyclops,Moon Gauntlet,,,
156,389,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/389.png,7,0.450178974,0.000000450,Yellow,Kusama,Ethereal Master Sword,Dark Blue,Tan,Innocent,Kilt Protocol,,,
157,3448,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3448.png,7,0.452028888,0.000000452,Red,Moonriver,Buster Sword,Green,Tan Eye Gash,Innocent,Moonriver Ice Cream Necklace,,,
158,3266,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3266.png,7,0.452889268,0.000000453,Yellow,Kusama,High Frequency Blade,Gray,Tan,Faded,Kilt Protocol,,,
159,3503,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3503.png,7,0.457688437,0.000000458,Green,Kusama,Buster Sword,White,Tan,Cyclops,Moonriver Ice Cream Necklace,,,
160,3197,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3197.png,7,0.458416784,0.000000458,Yellow,Moonriver,Dual High Frequency Blades,Dark Blue,Pale,Faded,Moonriver Ice Cream Necklace,,,
161,4121,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4121.png,7,0.459743975,0.000000460,Green,Moonriver,High Frequency Blade,Light Blue,Tan,Innocent,Moonriver Ice Cream Necklace,,,
162,812,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/812.png,6,0.465697565,0.000000466,Green,None,Buster Sword,Red,Pale Face Tats,Glowing,Kilt Protocol,,,
163,4038,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4038.png,7,0.468770021,0.000000469,Yellow,Moonriver,Buster Sword,Purple,Tan,Angry,Moonriver Ice Cream Necklace,,,
164,2640,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2640.png,6,0.475800519,0.000000476,Blue,None,Dual High Frequency Blades,Light Blue,Tan Face Tats,Angry,Moon Gauntlet,,,
165,1057,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1057.png,7,0.476279488,0.000000476,Orange,Kusama,Buster Sword,Green,Tan Eye Gash,Cyclops,Moonriver Ice Cream Necklace,,,
166,4102,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4102.png,7,0.477280635,0.000000477,Red,Kusama,High Frequency Blade,Dark Blue,Tan,Faded,Moonriver Ice Cream Necklace,,,
167,98,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/98.png,7,0.478011569,0.000000478,Purple,Moonriver,Odradek,Green,Pale Eye Gash,Cyclops,Kilt Protocol,,,
168,956,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/956.png,6,0.47810809,0.000000478,Orange,Moonriver,High Frequency Blade,White,Tan,Solid,None,,,
169,37,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/37.png,7,0.478605433,0.000000479,Blue,Kusama,Buster Sword,Light Blue,Tan,Angry,Sonichu Medallion,,,
170,3961,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3961.png,6,0.487533303,0.000000488,Purple,None,Ethereal Master Sword,Yellow,Tan Eye Gash,Solid,Moonriver Ice Cream Necklace,,,
171,3559,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3559.png,7,0.489613432,0.000000490,Green,Moonriver,The Great Knife,Green,Pale Eye Gash,Cyclops,Kilt Protocol,,,
172,3410,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3410.png,6,0.492487141,0.000000492,Orange,None,High Frequency Blade,White,Pale Face Tats,Innocent,Moonlight Visor,,,
173,919,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/919.png,6,0.492701878,0.000000493,Blue,Moonriver,The Great Knife,Green,Pale Face Tats,Glowing,None,,,
174,3011,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3011.png,7,0.492860301,0.000000493,Blue,Moonriver,High Frequency Blade,Yellow,Pale,Cyclops,Sonichu Medallion,,,
175,3460,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3460.png,6,0.495065713,0.000000495,Red,None,MoonBlade,Yellow,Pale Eye Gash,Solid,Moon Gauntlet,,,
176,4024,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4024.png,6,0.500629783,0.000000501,Red,None,Odradek,White,Tan Face Tats,Angry,Moonlight Visor,,,
177,530,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/530.png,6,0.500821681,0.000000501,Red,None,Odradek,Purple,Cyborg,Glowing,Moonlight Visor,,,
178,400,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/400.png,6,0.503983032,0.000000504,Blue,None,High Frequency Blade,White,Tan Face Tats,Faded,Moonriver Ice Cream Necklace,,,
179,2032,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2032.png,6,0.504155843,0.000000504,Orange,None,MoonBlade,Purple,Pale Eye Gash,Anime,Moonlight Visor,,,
180,2022,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2022.png,6,0.506871073,0.000000507,Purple,None,Buster Sword,Purple,Cyborg,Anime,Moonlight Visor,,,
181,948,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/948.png,6,0.513140945,0.000000513,Green,None,Hidden Blades,Green,Tan Face Tats,Anime,Kilt Protocol,,,
182,2083,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2083.png,6,0.516869026,0.000000517,Green,None,Dual High Frequency Blades,Light Blue,Tan Eye Gash,Glowing,Moon Gauntlet,,,
183,157,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/157.png,6,0.516871687,0.000000517,Blue,None,Dual High Frequency Blades,White,Tan,Joy,Moonriver Ice Cream Necklace,,,
184,2702,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2702.png,6,0.518869946,0.000000519,Pink,None,Ethereal Master Sword,Gray,Tan Face Tats,Joy,Moonlight Visor,,,
185,1262,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1262.png,6,0.519954508,0.000000520,Green,None,MoonBlade,Gray,Pale Eye Gash,Glowing,Sonichu Medallion,,,
186,2058,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2058.png,6,0.520329179,0.000000520,Blue,None,Buster Sword,Red,Pale Face Tats,Glowing,Sonichu Medallion,,,
187,584,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/584.png,6,0.525221694,0.000000525,Pink,None,Odradek,Yellow,Cyborg,Solid,Kilt Protocol,,,
188,2016,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2016.png,7,0.525308565,0.000000525,Yellow,Moonriver,Odradek,Gray,Tan,Joy,Sonichu Medallion,,,
189,865,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/865.png,7,0.528093251,0.000000528,Pink,Moonriver,Buster Sword,White,Pale,Cyclops,Sonichu Medallion,,,
190,2992,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2992.png,7,0.528126173,0.000000528,Yellow,Kusama,High Frequency Blade,Dark Blue,Tan,Innocent,Moonlight Visor,,,
191,3322,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3322.png,6,0.528168363,0.000000528,Blue,Kusama,The Great Knife,White,Tan Eye Gash,Glowing,None,,,
192,3627,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3627.png,6,0.529495023,0.000000529,Orange,None,Dual High Frequency Blades,White,Tan,Joy,Kilt Protocol,,,
193,3243,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3243.png,7,0.530289267,0.000000530,Pink,Moonriver,High Frequency Blade,Purple,Tan,Cyclops,Moonlight Visor,,,
194,1914,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1914.png,6,0.537883153,0.000000538,Green,None,High Frequency Blade,Light Blue,Tan Eye Gash,Glowing,Moonriver Ice Cream Necklace,,,
195,1342,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1342.png,6,0.541539615,0.000000542,Red,Kusama,High Frequency Blade,Gray,Pale Face Tats,Joy,None,,,
196,937,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/937.png,6,0.548033357,0.000000548,Blue,Kusama,The Great Knife,Red,Tan Face Tats,Anime,None,,,
197,2029,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2029.png,6,0.548323473,0.000000548,Pink,Kusama,The Great Knife,Green,Tan Face Tats,Glowing,None,,,
198,3178,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3178.png,6,0.557888064,0.000000558,Red,Moonriver,Ethereal Master Sword,White,Tan Face Tats,Innocent,None,,,
199,1513,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1513.png,7,0.559264975,0.000000559,Pink,Kusama,Buster Sword,Dark Blue,Tan,Angry,Sonichu Medallion,,,
200,3678,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3678.png,6,0.560979211,0.000000561,Orange,None,Odradek,Purple,Cyborg,Solid,Kilt Protocol,,,
201,3646,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3646.png,6,0.565165398,0.000000565,Purple,None,High Frequency Blade,White,Tan,Joy,Moonlight Visor,,,
202,2909,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2909.png,6,0.571263199,0.000000571,Blue,None,Buster Sword,White,Tan Face Tats,Joy,Sonichu Medallion,,,
203,446,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/446.png,6,0.572247519,0.000000572,Pink,None,Odradek,Purple,Cyborg,Solid,Moonriver Ice Cream Necklace,,,
204,2329,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2329.png,6,0.573546014,0.000000574,Pink,None,High Frequency Blade,Purple,Tan Face Tats,Joy,Moon Gauntlet,,,
205,3621,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3621.png,6,0.577937282,0.000000578,Yellow,None,The Great Knife,White,Tan Eye Gash,Solid,Moon Gauntlet,,,
206,1198,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1198.png,6,0.580512276,0.000000581,Orange,None,Dual High Frequency Blades,Green,Pale,Anime,Moon Gauntlet,,,
207,3082,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3082.png,6,0.588156728,0.000000588,Pink,None,High Frequency Blade,Purple,Tan Eye Gash,Glowing,Moonlight Visor,,,
208,473,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/473.png,6,0.588193217,0.000000588,Blue,None,High Frequency Blade,Red,Tan Eye Gash,Angry,Moonriver Ice Cream Necklace,,,
209,4252,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4252.png,6,0.597215826,0.000000597,Pink,None,The Great Knife,Yellow,Pale Face Tats,Glowing,Kilt Protocol,,,
210,1742,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1742.png,6,0.603020091,0.000000603,Orange,Kusama,High Frequency Blade,Yellow,Tan Eye Gash,Glowing,None,,,
211,3654,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3654.png,6,0.604839406,0.000000605,Yellow,None,Ethereal Master Sword,Red,Tan Eye Gash,Angry,Moonlight Visor,,,
212,208,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/208.png,6,0.606237818,0.000000606,Blue,None,Buster Sword,Yellow,Cyborg,Solid,Sonichu Medallion,,,
213,3014,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3014.png,6,0.608002412,0.000000608,Pink,Moonriver,MoonBlade,Dark Blue,Pale Eye Gash,Glowing,None,,,
214,411,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/411.png,6,0.610383158,0.000000610,Orange,Kusama,Dual High Frequency Blades,Yellow,Pale Eye Gash,Glowing,None,,,
215,987,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/987.png,7,0.612878888,0.000000613,Green,Kusama,The Great Knife,Light Blue,Tan Eye Gash,Faded,Kilt Protocol,,,
216,1404,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1404.png,6,0.617676401,0.000000618,Yellow,None,Ethereal Master Sword,Gray,Tan Eye Gash,Solid,Moon Gauntlet,,,
217,5,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/5.png,7,0.622171359,0.000000622,Purple,Kusama,Hidden Blades,Light Blue,Tan Eye Gash,Faded,Moon Gauntlet,,,
